,date,max-min
17069,25-sep-2008,48.2
17070,26-sep-2008,43.7
17071,27-sep-2008,46.6
17072,28-sep-2008,43.9
17073,29-sep-2008,46.0
17074,30-sep-2008,38.8
17075,01-oct-2008,43.0
17076,02-oct-2008,43.5
17077,03-oct-2008,43.7
17078,04-oct-2008,46.0
17079,05-oct-2008,46.2
17080,06-oct-2008,39.6
17081,07-oct-2008,43.9
17082,08-oct-2008,48.4
17083,09-oct-2008,45.1
17084,10-oct-2008,37.9
17085,11-oct-2008,41.4
17086,12-oct-2008,45.0
17087,13-oct-2008,40.6
17088,14-oct-2008,42.8
17089,15-oct-2008,47.1
17090,16-oct-2008,43.2
17091,17-oct-2008,43.2
17092,18-oct-2008,45.5
17093,19-oct-2008,36.1
17094,20-oct-2008,47.1
17095,21-oct-2008,44.8
17096,22-oct-2008,48.9
17097,23-oct-2008,46.9
17098,24-oct-2008,48.0
17099,25-oct-2008,41.9
17100,26-oct-2008,46.8
17101,27-oct-2008,43.3
17102,28-oct-2008,44.6
17103,29-oct-2008,48.6
17104,30-oct-2008,37.8
17105,31-oct-2008,45.0
17106,01-nov-2008,43.9
17107,02-nov-2008,43.5
17108,03-nov-2008,43.2
17109,04-nov-2008,40.1
17110,05-nov-2008,37.2
17111,06-nov-2008,41.0
17112,07-nov-2008,41.2
17113,08-nov-2008,47.7
17114,09-nov-2008,42.6
17115,10-nov-2008,43.3
17116,11-nov-2008,44.4
17117,12-nov-2008,42.3
17118,13-nov-2008,42.1
17119,14-nov-2008,38.1
17120,15-nov-2008,37.2
17121,16-nov-2008,41.7
17122,17-nov-2008,37.6
17123,18-nov-2008,36.7
17124,19-nov-2008,39.0
17125,20-nov-2008,35.2
17126,21-nov-2008,38.3
17127,22-nov-2008,37.4
17128,23-nov-2008,44.8
17129,24-nov-2008,41.9
17130,25-nov-2008,43.7
17131,26-nov-2008,39.4
17132,27-nov-2008,47.8
17133,28-nov-2008,43.0
17134,29-nov-2008,41.7
17135,30-nov-2008,39.7
17136,01-dec-2008,40.3
17137,02-dec-2008,40.5
17138,03-dec-2008,47.1
17139,04-dec-2008,43.9
17140,05-dec-2008,37.2
17141,06-dec-2008,43.2
17142,07-dec-2008,40.1
17143,08-dec-2008,42.4
17144,09-dec-2008,40.1
17145,10-dec-2008,37.9
17146,11-dec-2008,36.5
17147,12-dec-2008,48.6
17148,13-dec-2008,39.2
17149,14-dec-2008,40.3
17150,15-dec-2008,45.5
17151,16-dec-2008,42.4
17152,17-dec-2008,47.3
17153,18-dec-2008,45.7
17154,19-dec-2008,50.2
17155,20-dec-2008,35.8
17156,21-dec-2008,36.0
17157,22-dec-2008,37.8
17158,23-dec-2008,34.5
17159,24-dec-2008,33.4
17160,25-dec-2008,35.2
17161,26-dec-2008,40.8
17162,27-dec-2008,40.3
17163,28-dec-2008,39.9
17164,29-dec-2008,37.0
17165,30-dec-2008,36.5
17166,31-dec-2008,34.9
17167,01-jan-2009,36.7
17168,02-jan-2009,34.3
17169,03-jan-2009,36.1
17170,04-jan-2009,43.2
17171,05-jan-2009,39.0
17172,06-jan-2009,39.9
17173,07-jan-2009,44.8
17174,08-jan-2009,43.0
17175,09-jan-2009,37.4
17176,10-jan-2009,38.1
17177,11-jan-2009,36.5
17178,12-jan-2009,42.1
17179,13-jan-2009,41.9
17180,14-jan-2009,47.7
17181,15-jan-2009,44.6
17182,16-jan-2009,43.5
17183,17-jan-2009,45.1
17184,18-jan-2009,44.4
17185,19-jan-2009,42.4
17186,20-jan-2009,42.1
17187,21-jan-2009,52.9
17188,22-jan-2009,44.6
17189,23-jan-2009,42.8
17190,24-jan-2009,44.6
17191,25-jan-2009,42.1
17192,26-jan-2009,40.1
17193,27-jan-2009,40.5
17194,28-jan-2009,46.6
17195,29-jan-2009,38.1
17196,30-jan-2009,40.5
17197,31-jan-2009,38.5
17198,01-feb-2009,41.5
17199,02-feb-2009,39.4
17200,03-feb-2009,36.9
17201,04-feb-2009,46.2
17202,05-feb-2009,39.2
17203,06-feb-2009,42.8
17204,07-feb-2009,42.1
17205,08-feb-2009,46.2
17206,09-feb-2009,37.2
17207,10-feb-2009,45.3
17208,11-feb-2009,39.9
17209,12-feb-2009,43.9
17210,13-feb-2009,39.6
17211,14-feb-2009,39.2
17212,15-feb-2009,43.3
17213,16-feb-2009,42.6
17214,17-feb-2009,36.0
17215,18-feb-2009,35.4
17216,19-feb-2009,42.3
17217,20-feb-2009,44.4
17218,21-feb-2009,45.5
17219,22-feb-2009,41.9
17220,23-feb-2009,38.8
17221,24-feb-2009,36.1
17222,25-feb-2009,46.0
17223,26-feb-2009,44.8
17224,27-feb-2009,36.1
17225,28-feb-2009,41.0
17226,01-mar-2009,45.0
17227,02-mar-2009,48.4
17228,03-mar-2009,44.8
17229,04-mar-2009,41.7
17230,05-mar-2009,47.7
17231,06-mar-2009,48.4
17232,07-mar-2009,46.0
17233,08-mar-2009,43.3
17234,09-mar-2009,46.8
17235,10-mar-2009,40.6
17236,11-mar-2009,38.8
17237,12-mar-2009,39.7
17238,13-mar-2009,36.1
17239,14-mar-2009,47.1
17240,15-mar-2009,47.7
17241,16-mar-2009,46.6
17242,17-mar-2009,42.6
17243,18-mar-2009,37.9
17244,19-mar-2009,41.0
17245,20-mar-2009,40.8
17246,21-mar-2009,43.3
17247,22-mar-2009,50.5
17248,23-mar-2009,43.0
17249,24-mar-2009,45.3
17250,25-mar-2009,40.3
17251,26-mar-2009,44.2
17252,27-mar-2009,43.3
17253,28-mar-2009,41.7
17254,29-mar-2009,43.9
17255,30-mar-2009,41.2
17256,31-mar-2009,40.3
17257,01-apr-2009,42.8
17258,02-apr-2009,48.4
17259,03-apr-2009,42.8
17260,04-apr-2009,48.4
17261,05-apr-2009,47.8
17262,06-apr-2009,47.8
17263,07-apr-2009,45.9
17264,08-apr-2009,49.5
17265,09-apr-2009,42.1
17266,10-apr-2009,44.2
17267,11-apr-2009,49.3
17268,12-apr-2009,42.3
17269,13-apr-2009,41.0
17270,14-apr-2009,38.1
17271,15-apr-2009,36.7
17272,16-apr-2009,39.7
17273,17-apr-2009,43.7
17274,18-apr-2009,43.0
17275,19-apr-2009,44.8
17276,20-apr-2009,43.3
17277,21-apr-2009,51.3
17278,22-apr-2009,42.3
17279,23-apr-2009,39.0
17280,24-apr-2009,40.5
17281,25-apr-2009,44.6
17282,26-apr-2009,37.8
17283,27-apr-2009,45.1
17284,28-apr-2009,45.9
17285,29-apr-2009,39.6
17286,30-apr-2009,44.6
17287,01-may-2009,49.3
17288,02-may-2009,46.8
17289,03-may-2009,49.5
17290,04-may-2009,48.2
17291,05-may-2009,43.2
17292,06-may-2009,44.8
17293,07-may-2009,46.8
17294,08-may-2009,48.9
17295,09-may-2009,44.8
17296,10-may-2009,44.4
17297,11-may-2009,45.3
17298,12-may-2009,45.0
17299,13-may-2009,34.0
17300,14-may-2009,43.2
17301,15-may-2009,43.0
17302,16-may-2009,41.0
17303,17-may-2009,44.4
17304,18-may-2009,40.8
17305,19-may-2009,44.4
17306,20-may-2009,42.8
17307,21-may-2009,46.9
17308,22-may-2009,45.9
17309,23-may-2009,44.1
17310,24-may-2009,53.2
17311,25-may-2009,47.7
17312,26-may-2009,49.1
17313,27-may-2009,49.3
17314,28-may-2009,39.2
17315,29-may-2009,40.5
17316,30-may-2009,42.4
17317,31-may-2009,48.4
17318,01-jun-2009,49.6
17319,02-jun-2009,48.2
17320,03-jun-2009,48.9
17321,04-jun-2009,42.6
17322,05-jun-2009,44.8
17323,06-jun-2009,45.5
17324,07-jun-2009,42.6
17325,08-jun-2009,43.9
17326,09-jun-2009,40.1
17327,10-jun-2009,46.2
17328,11-jun-2009,47.5
17329,12-jun-2009,43.9
17330,13-jun-2009,42.1
17331,14-jun-2009,45.7
17332,15-jun-2009,45.9
17333,16-jun-2009,44.4
17334,17-jun-2009,47.5
17335,18-jun-2009,46.9
17336,19-jun-2009,48.4
17337,20-jun-2009,49.6
17338,21-jun-2009,51.1
17339,22-jun-2009,44.1
17340,23-jun-2009,45.1
17341,24-jun-2009,41.2
17342,25-jun-2009,39.9
17343,26-jun-2009,39.9
17344,27-jun-2009,41.4
17345,28-jun-2009,43.3
17346,29-jun-2009,47.3
17347,30-jun-2009,38.5
17348,01-jul-2009,37.6
17349,02-jul-2009,38.7
17350,03-jul-2009,43.7
17351,04-jul-2009,44.1
17352,05-jul-2009,42.4
17353,06-jul-2009,47.7
17354,07-jul-2009,45.3
17355,08-jul-2009,43.0
17356,09-jul-2009,44.4
17357,10-jul-2009,40.3
17358,11-jul-2009,37.6
17359,12-jul-2009,44.1
17360,13-jul-2009,42.1
17361,14-jul-2009,42.1
17362,15-jul-2009,47.7
17363,16-jul-2009,46.0
17364,17-jul-2009,46.8
17365,18-jul-2009,43.7
17366,19-jul-2009,46.0
17367,20-jul-2009,48.4
17368,21-jul-2009,40.6
17369,22-jul-2009,44.6
17370,23-jul-2009,45.1
17371,24-jul-2009,50.4
17372,25-jul-2009,46.4
17373,26-jul-2009,40.8
17374,27-jul-2009,46.0
17375,28-jul-2009,41.9
17376,29-jul-2009,51.1
17377,30-jul-2009,49.5
17378,31-jul-2009,39.4
17379,01-aug-2009,47.1
17380,02-aug-2009,40.5
17381,03-aug-2009,36.9
17382,04-aug-2009,40.5
17383,05-aug-2009,44.8
17384,06-aug-2009,45.7
17385,07-aug-2009,44.8
17386,08-aug-2009,43.0
17387,09-aug-2009,40.8
17388,10-aug-2009,40.5
17389,11-aug-2009,52.7
17390,12-aug-2009,42.6
17391,13-aug-2009,41.0
17392,14-aug-2009,40.1
17393,15-aug-2009,45.9
17394,16-aug-2009,44.6
17395,17-aug-2009,41.9
17396,18-aug-2009,36.9
17397,19-aug-2009,36.7
17398,20-aug-2009,45.7
17399,21-aug-2009,48.9
17400,22-aug-2009,46.9
17401,23-aug-2009,49.3
17402,24-aug-2009,46.9
17403,25-aug-2009,47.5
17404,26-aug-2009,42.4
17405,27-aug-2009,48.0
17406,28-aug-2009,45.7
17407,29-aug-2009,47.8
17408,30-aug-2009,40.3
17409,31-aug-2009,41.7
17410,01-sep-2009,46.0
17411,02-sep-2009,41.4
17412,03-sep-2009,43.7
17413,04-sep-2009,46.0
17414,05-sep-2009,45.1
17415,06-sep-2009,37.8
17416,07-sep-2009,43.9
17417,08-sep-2009,45.9
17418,09-sep-2009,50.5
17419,10-sep-2009,47.7
17420,11-sep-2009,44.6
17421,12-sep-2009,47.5
17422,13-sep-2009,51.4
17423,14-sep-2009,44.6
17424,15-sep-2009,46.0
17425,16-sep-2009,45.0
17426,17-sep-2009,41.5
17427,18-sep-2009,42.4
17428,19-sep-2009,44.1
17429,20-sep-2009,45.9
17430,21-sep-2009,40.5
17431,22-sep-2009,44.2
17432,23-sep-2009,47.7
17433,24-sep-2009,47.1
17434,25-sep-2009,46.9
17435,26-sep-2009,38.1
17436,27-sep-2009,42.4
17437,28-sep-2009,42.1
17438,29-sep-2009,41.4
17439,30-sep-2009,39.6
17440,01-oct-2009,37.8
17441,02-oct-2009,45.0
17442,03-oct-2009,45.1
17443,04-oct-2009,43.2
17444,05-oct-2009,43.9
17445,06-oct-2009,48.9
17446,07-oct-2009,44.4
17447,08-oct-2009,44.2
17448,09-oct-2009,44.8
17449,10-oct-2009,44.4
17450,11-oct-2009,48.6
17451,12-oct-2009,45.3
17452,13-oct-2009,37.6
17453,14-oct-2009,39.6
17454,15-oct-2009,40.5
17455,16-oct-2009,39.4
17456,17-oct-2009,43.0
17457,18-oct-2009,37.9
17458,19-oct-2009,36.3
17459,20-oct-2009,41.9
17460,21-oct-2009,41.7
17461,22-oct-2009,44.6
17462,23-oct-2009,42.3
17463,24-oct-2009,40.6
17464,25-oct-2009,44.4
17465,26-oct-2009,42.4
17466,27-oct-2009,34.3
17467,28-oct-2009,36.5
17468,29-oct-2009,33.8
17469,30-oct-2009,35.2
17470,31-oct-2009,38.8
17471,01-nov-2009,46.6
17472,02-nov-2009,43.0
17473,03-nov-2009,42.3
17474,04-nov-2009,42.4
17475,05-nov-2009,39.0
17476,06-nov-2009,45.7
17477,07-nov-2009,43.7
17478,08-nov-2009,41.0
17479,09-nov-2009,38.3
17480,10-nov-2009,43.2
17481,11-nov-2009,44.1
17482,12-nov-2009,43.5
17483,13-nov-2009,46.0
17484,14-nov-2009,43.0
17485,15-nov-2009,39.9
17486,16-nov-2009,43.0
17487,17-nov-2009,43.2
17488,18-nov-2009,36.0
17489,19-nov-2009,35.2
17490,20-nov-2009,41.9
17491,21-nov-2009,44.2
17492,22-nov-2009,37.4
17493,23-nov-2009,42.3
17494,24-nov-2009,44.4
17495,25-nov-2009,41.5
17496,26-nov-2009,41.0
17497,27-nov-2009,39.4
17498,28-nov-2009,38.3
17499,29-nov-2009,40.5
17500,30-nov-2009,39.7
17501,01-dec-2009,50.0
17502,02-dec-2009,37.6
17503,03-dec-2009,39.6
17504,04-dec-2009,41.0
17505,05-dec-2009,41.0
17506,06-dec-2009,37.9
17507,07-dec-2009,39.6
17508,08-dec-2009,44.8
17509,09-dec-2009,43.3
17510,10-dec-2009,42.3
17511,11-dec-2009,34.5
17512,12-dec-2009,35.8
17513,13-dec-2009,41.5
17514,14-dec-2009,44.8
17515,15-dec-2009,39.9
17516,16-dec-2009,40.8
17517,17-dec-2009,41.2
17518,18-dec-2009,37.8
17519,19-dec-2009,45.5
17520,20-dec-2009,41.0
17521,21-dec-2009,41.9
17522,22-dec-2009,44.6
17523,23-dec-2009,36.3
17524,24-dec-2009,39.2
17525,25-dec-2009,46.9
17526,26-dec-2009,45.0
17527,27-dec-2009,42.4
17528,28-dec-2009,42.1
17529,29-dec-2009,36.7
17530,30-dec-2009,39.7
17531,31-dec-2009,43.0
17532,01-jan-2010,42.4
17533,02-jan-2010,45.3
17534,03-jan-2010,39.9
17535,04-jan-2010,39.7
17536,05-jan-2010,37.6
17537,06-jan-2010,40.1
17538,07-jan-2010,43.3
17539,08-jan-2010,44.4
17540,09-jan-2010,41.5
17541,10-jan-2010,40.3
17542,11-jan-2010,39.9
17543,12-jan-2010,36.7
17544,13-jan-2010,45.0
17545,14-jan-2010,49.6
17546,15-jan-2010,38.5
17547,16-jan-2010,45.9
17548,17-jan-2010,45.5
17549,18-jan-2010,40.6
17550,19-jan-2010,36.9
17551,20-jan-2010,43.7
17552,21-jan-2010,39.4
17553,22-jan-2010,42.4
17554,23-jan-2010,44.4
17555,24-jan-2010,42.1
17556,25-jan-2010,39.6
17557,26-jan-2010,42.3
17558,27-jan-2010,46.0
17559,28-jan-2010,37.4
17560,29-jan-2010,39.6
17561,30-jan-2010,41.4
17562,31-jan-2010,42.4
17563,01-feb-2010,43.2
17564,02-feb-2010,41.2
17565,03-feb-2010,43.5
17566,04-feb-2010,39.7
17567,05-feb-2010,39.6
17568,06-feb-2010,45.7
17569,07-feb-2010,38.3
17570,08-feb-2010,37.8
17571,09-feb-2010,40.8
17572,10-feb-2010,44.2
17573,11-feb-2010,44.1
17574,12-feb-2010,45.1
17575,13-feb-2010,39.4
17576,14-feb-2010,47.3
17577,15-feb-2010,41.4
17578,16-feb-2010,43.9
17579,17-feb-2010,40.8
17580,18-feb-2010,44.1
17581,19-feb-2010,42.3
17582,20-feb-2010,48.0
17583,21-feb-2010,43.7
17584,22-feb-2010,47.5
17585,23-feb-2010,39.4
17586,24-feb-2010,38.8
17587,25-feb-2010,40.3
17588,26-feb-2010,44.2
17589,27-feb-2010,50.0
17590,28-feb-2010,45.7
17591,01-mar-2010,49.1
17592,02-mar-2010,44.4
17593,03-mar-2010,37.8
17594,04-mar-2010,44.6
17595,05-mar-2010,51.6
17596,06-mar-2010,45.7
17597,07-mar-2010,41.9
17598,08-mar-2010,44.4
17599,09-mar-2010,45.7
17600,10-mar-2010,47.3
17601,11-mar-2010,46.8
17602,12-mar-2010,45.7
17603,13-mar-2010,39.4
17604,14-mar-2010,44.8
17605,15-mar-2010,45.7
17606,16-mar-2010,37.6
17607,17-mar-2010,37.0
17608,18-mar-2010,43.5
17609,19-mar-2010,40.8
17610,20-mar-2010,44.6
17611,21-mar-2010,50.4
17612,22-mar-2010,45.7
17613,23-mar-2010,37.0
17614,24-mar-2010,40.5
17615,25-mar-2010,38.3
17616,26-mar-2010,42.1
17617,27-mar-2010,44.8
17618,28-mar-2010,43.3
17619,29-mar-2010,50.2
17620,30-mar-2010,44.2
17621,31-mar-2010,41.7
17622,01-apr-2010,49.8
17623,02-apr-2010,43.3
17624,03-apr-2010,45.0
17625,04-apr-2010,45.3
17626,05-apr-2010,36.1
17627,06-apr-2010,43.5
17628,07-apr-2010,46.2
17629,08-apr-2010,48.0
17630,09-apr-2010,46.2
17631,10-apr-2010,48.0
17632,11-apr-2010,52.2
17633,12-apr-2010,44.6
17634,13-apr-2010,46.9
17635,14-apr-2010,41.9
17636,15-apr-2010,51.4
17637,16-apr-2010,44.6
17638,17-apr-2010,49.8
17639,18-apr-2010,48.6
17640,19-apr-2010,47.3
17641,20-apr-2010,50.4
17642,21-apr-2010,42.3
17643,22-apr-2010,47.3
17644,23-apr-2010,46.9
17645,24-apr-2010,40.1
17646,25-apr-2010,45.5
17647,26-apr-2010,44.6
17648,27-apr-2010,35.2
17649,28-apr-2010,43.2
17650,29-apr-2010,49.3
17651,30-apr-2010,47.7
17652,01-may-2010,42.3
17653,02-may-2010,43.7
17654,03-may-2010,47.5
17655,04-may-2010,48.4
17656,05-may-2010,44.8
17657,06-may-2010,40.8
17658,07-may-2010,43.7
17659,08-may-2010,46.6
17660,09-may-2010,51.3
17661,10-may-2010,46.0
17662,11-may-2010,50.0
17663,12-may-2010,44.1
17664,13-may-2010,42.4
17665,14-may-2010,46.6
17666,15-may-2010,50.9
17667,16-may-2010,45.1
17668,17-may-2010,43.3
17669,18-may-2010,35.1
17670,19-may-2010,45.0
17671,20-may-2010,47.3
17672,21-may-2010,45.5
17673,22-may-2010,50.2
17674,23-may-2010,48.0
17675,24-may-2010,45.7
17676,25-may-2010,47.8
17677,26-may-2010,50.4
17678,27-may-2010,51.6
17679,28-may-2010,47.1
17680,29-may-2010,47.3
17681,30-may-2010,39.9
17682,31-may-2010,38.7
17683,01-jun-2010,47.8
17684,02-jun-2010,48.9
17685,03-jun-2010,40.6
17686,04-jun-2010,45.1
17687,05-jun-2010,46.0
17688,06-jun-2010,46.2
17689,07-jun-2010,40.5
17690,08-jun-2010,43.3
17691,09-jun-2010,39.7
17692,10-jun-2010,42.8
17693,11-jun-2010,48.4
17694,12-jun-2010,51.1
17695,13-jun-2010,45.9
17696,14-jun-2010,47.8
17697,15-jun-2010,46.6
17698,16-jun-2010,48.6
17699,17-jun-2010,48.2
17700,18-jun-2010,44.2
17701,19-jun-2010,48.7
17702,20-jun-2010,52.5
17703,21-jun-2010,50.9
17704,22-jun-2010,47.3
17705,23-jun-2010,43.5
17706,24-jun-2010,46.8
17707,25-jun-2010,45.9
17708,26-jun-2010,42.1
17709,27-jun-2010,45.7
17710,28-jun-2010,42.4
17711,29-jun-2010,45.5
17712,30-jun-2010,42.4
17713,01-jul-2010,44.1
17714,02-jul-2010,47.3
17715,03-jul-2010,46.9
17716,04-jul-2010,46.4
17717,05-jul-2010,49.6
17718,06-jul-2010,45.9
17719,07-jul-2010,44.2
17720,08-jul-2010,40.3
17721,09-jul-2010,37.8
17722,10-jul-2010,39.9
17723,11-jul-2010,44.4
17724,12-jul-2010,42.6
17725,13-jul-2010,40.8
17726,14-jul-2010,41.5
17727,15-jul-2010,43.9
17728,16-jul-2010,45.1
17729,17-jul-2010,49.1
17730,18-jul-2010,34.7
17731,19-jul-2010,45.0
17732,20-jul-2010,42.6
17733,21-jul-2010,43.3
17734,22-jul-2010,45.0
17735,23-jul-2010,42.3
17736,24-jul-2010,46.2
17737,25-jul-2010,48.4
17738,26-jul-2010,46.2
17739,27-jul-2010,46.4
17740,28-jul-2010,50.9
17741,29-jul-2010,43.5
17742,30-jul-2010,44.8
17743,31-jul-2010,44.2
17744,01-aug-2010,42.8
17745,02-aug-2010,42.4
17746,03-aug-2010,41.0
17747,04-aug-2010,39.9
17748,05-aug-2010,46.8
17749,06-aug-2010,41.0
17750,07-aug-2010,45.7
17751,08-aug-2010,48.2
17752,09-aug-2010,50.9
17753,10-aug-2010,48.9
17754,11-aug-2010,44.4
17755,12-aug-2010,43.0
17756,13-aug-2010,42.3
17757,14-aug-2010,39.9
17758,15-aug-2010,50.9
17759,16-aug-2010,39.6
17760,17-aug-2010,41.9
17761,18-aug-2010,51.1
17762,19-aug-2010,44.8
17763,20-aug-2010,49.6
17764,21-aug-2010,47.7
17765,22-aug-2010,47.8
17766,23-aug-2010,46.0
17767,24-aug-2010,48.2
17768,25-aug-2010,41.9
17769,26-aug-2010,51.6
17770,27-aug-2010,48.4
17771,28-aug-2010,47.1
17772,29-aug-2010,48.9
17773,30-aug-2010,49.5
17774,31-aug-2010,45.7
17775,01-sep-2010,41.9
17776,02-sep-2010,40.8
17777,03-sep-2010,40.6
17778,04-sep-2010,47.8
17779,05-sep-2010,39.4
17780,06-sep-2010,44.6
17781,07-sep-2010,43.5
17782,08-sep-2010,44.6
17783,09-sep-2010,46.4
17784,10-sep-2010,40.6
17785,11-sep-2010,43.9
17786,12-sep-2010,45.5
17787,13-sep-2010,40.3
17788,14-sep-2010,45.9
17789,15-sep-2010,46.6
17790,16-sep-2010,44.2
17791,17-sep-2010,44.6
17792,18-sep-2010,45.5
17793,19-sep-2010,40.5
17794,20-sep-2010,43.7
17795,21-sep-2010,37.6
17796,22-sep-2010,44.6
17797,23-sep-2010,41.0
17798,24-sep-2010,45.7
17799,25-sep-2010,47.1
17800,26-sep-2010,43.5
17801,27-sep-2010,36.5
17802,28-sep-2010,41.0
17803,29-sep-2010,47.7
17804,30-sep-2010,45.7
17805,01-oct-2010,45.1
17806,02-oct-2010,39.9
17807,03-oct-2010,46.4
17808,04-oct-2010,46.8
17809,05-oct-2010,48.6
17810,06-oct-2010,50.4
17811,07-oct-2010,38.1
17812,08-oct-2010,34.9
17813,09-oct-2010,34.5
17814,10-oct-2010,37.6
17815,11-oct-2010,50.4
17816,12-oct-2010,48.9
17817,13-oct-2010,52.5
17818,14-oct-2010,37.6
17819,15-oct-2010,40.6
17820,16-oct-2010,44.4
17821,17-oct-2010,49.1
17822,18-oct-2010,39.7
17823,19-oct-2010,44.8
17824,20-oct-2010,47.3
17825,21-oct-2010,43.0
17826,22-oct-2010,47.1
17827,23-oct-2010,42.8
17828,24-oct-2010,46.0
17829,25-oct-2010,45.7
17830,26-oct-2010,39.6
17831,27-oct-2010,44.4
17832,28-oct-2010,44.1
17833,29-oct-2010,41.2
17834,30-oct-2010,47.1
17835,31-oct-2010,37.9
17836,01-nov-2010,45.3
17837,02-nov-2010,40.1
17838,03-nov-2010,47.7
17839,04-nov-2010,35.1
17840,05-nov-2010,40.8
17841,06-nov-2010,41.9
17842,07-nov-2010,42.4
17843,08-nov-2010,44.1
17844,09-nov-2010,40.5
17845,10-nov-2010,44.4
17846,11-nov-2010,40.1
17847,12-nov-2010,43.5
17848,13-nov-2010,42.8
17849,14-nov-2010,46.2
17850,15-nov-2010,44.8
17851,16-nov-2010,46.0
17852,17-nov-2010,39.9
17853,18-nov-2010,45.0
17854,19-nov-2010,45.1
17855,20-nov-2010,39.9
17856,21-nov-2010,42.3
17857,22-nov-2010,40.8
17858,23-nov-2010,38.3
17859,24-nov-2010,41.4
17860,25-nov-2010,40.3
17861,26-nov-2010,40.6
17862,27-nov-2010,39.2
17863,28-nov-2010,39.0
17864,29-nov-2010,41.2
17865,30-nov-2010,40.6
17866,01-dec-2010,39.4
17867,02-dec-2010,39.7
17868,03-dec-2010,45.7
17869,04-dec-2010,41.9
17870,05-dec-2010,38.8
17871,06-dec-2010,44.2
17872,07-dec-2010,37.9
17873,08-dec-2010,41.9
17874,09-dec-2010,43.5
17875,10-dec-2010,37.4
17876,11-dec-2010,35.1
17877,12-dec-2010,37.9
17878,13-dec-2010,36.7
17879,14-dec-2010,41.5
17880,15-dec-2010,41.5
17881,16-dec-2010,48.0
17882,17-dec-2010,42.1
17883,18-dec-2010,43.7
17884,19-dec-2010,38.7
17885,20-dec-2010,42.1
17886,21-dec-2010,43.2
17887,22-dec-2010,38.5
17888,23-dec-2010,41.9
17889,24-dec-2010,39.7
17890,25-dec-2010,47.5
17891,26-dec-2010,38.1
17892,27-dec-2010,37.4
17893,28-dec-2010,34.5
17894,29-dec-2010,34.7
17895,30-dec-2010,35.4
17896,31-dec-2010,35.1
17897,01-jan-2011,35.4
17898,02-jan-2011,37.9
17899,03-jan-2011,36.3
17900,04-jan-2011,42.4
17901,05-jan-2011,37.9
17902,06-jan-2011,39.7
17903,07-jan-2011,36.3
17904,08-jan-2011,44.1
17905,09-jan-2011,42.3
17906,10-jan-2011,39.2
17907,11-jan-2011,43.9
17908,12-jan-2011,34.5
17909,13-jan-2011,35.4
17910,14-jan-2011,38.7
17911,15-jan-2011,34.3
17912,16-jan-2011,45.0
17913,17-jan-2011,38.1
17914,18-jan-2011,41.7
17915,19-jan-2011,43.7
17916,20-jan-2011,42.1
17917,21-jan-2011,41.5
17918,22-jan-2011,43.7
17919,23-jan-2011,41.0
17920,24-jan-2011,44.4
17921,25-jan-2011,39.7
17922,26-jan-2011,41.2
17923,27-jan-2011,36.7
17924,28-jan-2011,39.9
17925,29-jan-2011,42.8
17926,30-jan-2011,42.6
17927,31-jan-2011,49.8
17928,01-feb-2011,42.6
17929,02-feb-2011,48.6
17930,03-feb-2011,47.1
17931,04-feb-2011,35.2
17932,05-feb-2011,34.0
17933,06-feb-2011,34.5
17934,07-feb-2011,46.9
17935,08-feb-2011,45.9
17936,09-feb-2011,39.4
17937,10-feb-2011,42.8
17938,11-feb-2011,47.1
17939,12-feb-2011,46.8
17940,13-feb-2011,44.2
17941,14-feb-2011,42.1
17942,15-feb-2011,43.2
17943,16-feb-2011,44.1
17944,17-feb-2011,43.5
17945,18-feb-2011,43.2
17946,19-feb-2011,44.1
17947,20-feb-2011,34.0
17948,21-feb-2011,41.9
17949,22-feb-2011,40.3
17950,23-feb-2011,40.3
17951,24-feb-2011,39.6
17952,25-feb-2011,39.0
17953,26-feb-2011,45.7
17954,27-feb-2011,46.8
17955,28-feb-2011,48.9
17956,01-mar-2011,43.3
17957,02-mar-2011,44.1
17958,03-mar-2011,52.2
17959,04-mar-2011,45.5
17960,05-mar-2011,41.4
17961,06-mar-2011,37.0
17962,07-mar-2011,41.0
17963,08-mar-2011,48.9
17964,09-mar-2011,45.0
17965,10-mar-2011,47.1
17966,11-mar-2011,46.2
17967,12-mar-2011,45.7
17968,13-mar-2011,48.9
17969,14-mar-2011,42.3
17970,15-mar-2011,47.8
17971,16-mar-2011,50.4
17972,17-mar-2011,42.3
17973,18-mar-2011,47.1
17974,19-mar-2011,42.4
17975,20-mar-2011,42.8
17976,21-mar-2011,44.6
17977,22-mar-2011,47.1
17978,23-mar-2011,48.4
17979,24-mar-2011,48.0
17980,25-mar-2011,45.1
17981,26-mar-2011,47.8
17982,27-mar-2011,44.4
17983,28-mar-2011,43.5
17984,29-mar-2011,38.3
17985,30-mar-2011,47.5
17986,31-mar-2011,40.6
17987,01-apr-2011,34.0
17988,02-apr-2011,49.1
17989,03-apr-2011,47.3
17990,04-apr-2011,42.8
17991,05-apr-2011,35.4
17992,06-apr-2011,41.4
17993,07-apr-2011,55.2
17994,08-apr-2011,46.6
17995,09-apr-2011,41.7
17996,10-apr-2011,47.5
17997,11-apr-2011,50.5
17998,12-apr-2011,49.3
17999,13-apr-2011,46.4
18000,14-apr-2011,39.9
18001,15-apr-2011,42.6
18002,16-apr-2011,44.8
18003,17-apr-2011,44.2
18004,18-apr-2011,44.6
18005,19-apr-2011,48.6
